P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.34061667,0.33221668,0.32716668,1,1.01,999999,0,0,0,10,0,0.001,10000,500
0.33551666,0.33921668,0.32526666,1,1.01,999999,0,0,0,10,0,0.01,10000,500
0.3372,0.33005,0.33275,1,1.01,999999,0,0,0,10,0,0.05,10000,500
0.3349,0.33885,0.32625,1,1.01,999999,0,0,0,10,0,0.1,10000,500
0.33973333,0.32203335,0.33823332,1,1.01,999999,0,0,0,10,0,0.2,10000,500
0.33273333,0.33333334,0.33393332,1,1.01,999999,5,0,0,0,0,0.001,10000,500
0.33633333,0.30983335,0.35383335,1,1.01,999999,5,0,0,0,0,0.01,10000,500
0.3223,0.31695,0.36075,1,1.01,999999,5,0,0,0,0,0.05,10000,500
0.31928334,0.32068333,0.36003333,1,1.01,999999,5,0,0,0,0,0.1,10000,500
0.32356668,0.32066667,0.35576665,1,1.01,999999,5,0,0,0,0,0.2,10000,500
0.33913332,0.32788333,0.33298334,1,1.01,999999,5,0,0,5,0,0.001,10000,500
0.32881665,0.31561667,0.35556668,1,1.01,999999,5,0,0,5,0,0.01,10000,500
0.31953335,0.32373333,0.35673332,1,1.01,999999,5,0,0,5,0,0.05,10000,500
0.32998332,0.31213334,0.35788333,1,1.01,999999,5,0,0,5,0,0.1,10000,500
0.3337,0.3126,0.3537,1,1.01,999999,5,0,0,5,0,0.2,10000,500
0.32886666,0.33026665,0.34086666,1,1.01,999999,5,0,0,10,0,0.001,10000,500
0.32425,0.3189,0.35685,1,1.01,999999,5,0,0,10,0,0.01,10000,500
0.32418334,0.30928335,0.36653334,1,1.01,999999,5,0,0,10,0,0.05,10000,500
0.32985,0.3108,0.35935,1,1.01,999999,5,0,0,10,0,0.1,10000,500
0.3334,0.3179,0.3487,1,1.01,999999,5,0,0,10,0,0.2,10000,500
0.33718333,0.32438335,0.33843333,1,1.01,999999,10,0,0,0,0,0.001,10000,500
0.31211665,0.31561667,0.37226668,1,1.01,999999,10,0,0,0,0,0.01,10000,500
0.31186667,0.30501667,0.38311666,1,1.01,999999,10,0,0,0,0,0.05,10000,500
0.3257,0.30075,0.37355,1,1.01,999999,10,0,0,0,0,0.1,10000,500
0.31931666,0.30636665,0.37431666,1,1.01,999999,10,0,0,0,0,0.2,10000,500
0.33853334,0.32413334,0.33733332,1,1.01,999999,10,0,0,5,0,0.001,10000,500
0.32626668,0.30366668,0.37006667,1,1.01,999999,10,0,0,5,0,0.01,10000,500
0.32198334,0.30918333,0.36883333,1,1.01,999999,10,0,0,5,0,0.05,10000,500
0.31113333,0.31478333,0.37408334,1,1.01,999999,10,0,0,5,0,0.1,10000,500
0.3177,0.3083,0.374,1,1.01,999999,10,0,0,5,0,0.2,10000,500
0.33065,0.3282,0.34115,1,1.01,999999,10,0,0,10,0,0.001,10000,500
0.3157,0.31315,0.37115,1,1.01,999999,10,0,0,10,0,0.01,10000,500
0.3217,0.30705,0.37125,1,1.01,999999,10,0,0,10,0,0.05,10000,500
0.31878334,0.29898334,0.38223332,1,1.01,999999,10,0,0,10,0,0.1,10000,500
0.32166666,0.30956668,0.36876667,1,1.01,999999,10,0,0,10,0,0.2,10000,500
0.36138332,0.32093334,0.31768334,1,1.1,999999,0,0,0,0,0,0.001,10000,500
0.38645,0.3081,0.30545,1,1.1,999999,0,0,0,0,0,0.01,10000,500
0.39883333,0.29848334,0.30268332,1,1.1,999999,0,0,0,0,0,0.05,10000,500
0.39113334,0.30558333,0.30328333,1,1.1,999999,0,0,0,0,0,0.1,10000,500
0.39468333,0.29833335,0.30698332,1,1.1,999999,0,0,0,0,0,0.2,10000,500
0.35598335,0.31318334,0.33083335,1,1.1,999999,0,0,0,5,0,0.001,10000,500
0.3854,0.3075,0.3071,1,1.1,999999,0,0,0,5,0,0.01,10000,500
0.38286668,0.31211665,0.30501667,1,1.1,999999,0,0,0,5,0,0.05,10000,500
0.38335,0.31125,0.3054,1,1.1,999999,0,0,0,5,0,0.1,10000,500
0.39045,0.29485,0.3147,1,1.1,999999,0,0,0,5,0,0.2,10000,500
0.36481667,0.31496668,0.32021666,1,1.1,999999,0,0,0,10,0,0.001,10000,500
0.37625,0.30975,0.314,1,1.1,999999,0,0,0,10,0,0.01,10000,500
0.38808334,0.30598333,0.30593333,1,1.1,999999,0,0,0,10,0,0.05,10000,500
0.38186666,0.30536667,0.31276667,1,1.1,999999,0,0,0,10,0,0.1,10000,500
0.38585,0.3112,0.30295,1,1.1,999999,0,0,0,10,0,0.2,10000,500
0.36508334,0.31483334,0.32008332,1,1.1,999999,5,0,0,0,0,0.001,10000,500
0.37185,0.2998,0.32835,1,1.1,999999,5,0,0,0,0,0.01,10000,500
0.3856,0.2804,0.334,1,1.1,999999,5,0,0,0,0,0.05,10000,500
0.38631666,0.28891668,0.32476667,1,1.1,999999,5,0,0,0,0,0.1,10000,500
0.39156666,0.27821666,0.33021668,1,1.1,999999,5,0,0,0,0,0.2,10000,500
0.36056668,0.31501666,0.32441667,1,1.1,999999,5,0,0,5,0,0.001,10000,500
0.3734,0.29905,0.32755,1,1.1,999999,5,0,0,5,0,0.01,10000,500
0.37093332,0.29023334,0.33883333,1,1.1,999999,5,0,0,5,0,0.05,10000,500
0.3891,0.28755,0.32335,1,1.1,999999,5,0,0,5,0,0.1,10000,500
0.38815,0.2978,0.31405,1,1.1,999999,5,0,0,5,0,0.2,10000,500
0.3573,0.31365,0.32905,1,1.1,999999,5,0,0,10,0,0.001,10000,500
0.37288332,0.30388334,0.32323334,1,1.1,999999,5,0,0,10,0,0.01,10000,500
0.379,0.28885,0.33215,1,1.1,999999,5,0,0,10,0,0.05,10000,500
0.38551667,0.28746668,0.32701668,1,1.1,999999,5,0,0,10,0,0.1,10000,500
0.38398334,0.29018334,0.32583332,1,1.1,999999,5,0,0,10,0,0.2,10000,500
0.35981667,0.31346667,0.32671666,1,1.1,999999,10,0,0,0,0,0.001,10000,500
0.3716,0.2886,0.3398,1,1.1,999999,10,0,0,0,0,0.01,10000,500
0.3753,0.2735,0.3512,1,1.1,999999,10,0,0,0,0,0.05,10000,500
0.37655,0.2789,0.34455,1,1.1,999999,10,0,0,0,0,0.1,10000,500
0.39395,0.2728,0.33325,1,1.1,999999,10,0,0,0,0,0.2,10000,500
0.35323334,0.31848332,0.32828334,1,1.1,999999,10,0,0,5,0,0.001,10000,500
0.38015,0.28465,0.3352,1,1.1,999999,10,0,0,5,0,0.01,10000,500
0.37301666,0.27736667,0.34961668,1,1.1,999999,10,0,0,5,0,0.05,10000,500
0.37391666,0.27446666,0.35161668,1,1.1,999999,10,0,0,5,0,0.1,10000,500
0.39456666,0.27856666,0.32686666,1,1.1,999999,10,0,0,5,0,0.2,10000,500
0.34463334,0.32173333,0.33363333,1,1.1,999999,10,0,0,10,0,0.001,10000,500
0.36411667,0.30006668,0.33581668,1,1.1,999999,10,0,0,10,0,0.01,10000,500
0.36636665,0.28481665,0.34881666,1,1.1,999999,10,0,0,10,0,0.05,10000,500
0.37275,0.28035,0.3469,1,1.1,999999,10,0,0,10,0,0.1,10000,500
0.38068333,0.27973333,0.33958334,1,1.1,999999,10,0,0,10,0,0.2,10000,500
