P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.3404,0.3171,0.3425,1,1.02,999999,9,0,0,0,0,0.1,10000,50
0.33453333,0.32838333,0.33708334,1,1.02,999999,9,0,0,0,0,0.01,10000,50
0.33935,0.32115,0.3395,1,1.02,999999,10,0,0,0,0,0.1,10000,50
0.3316,0.32305,0.34535,1,1.02,999999,10,0,0,0,0,0.01,10000,50
0.33148333,0.32058334,0.34793332,1,1.02,999999,11,0,0,0,0,0.1,10000,50
0.33521667,0.32541665,0.33936667,1,1.02,999999,11,0,0,0,0,0.01,10000,50
0.33486667,0.31981668,0.34531668,1,1.02,999999,12,0,0,0,0,0.1,10000,50
0.32996666,0.32831666,0.34171668,1,1.02,999999,12,0,0,0,0,0.01,10000,50
0.3327,0.32425,0.34305,1,1.02,999999,13,0,0,0,0,0.1,10000,50
0.32561666,0.33186665,0.34251666,1,1.02,999999,13,0,0,0,0,0.01,10000,50
0.32711667,0.31211665,0.36076668,1,1.02,999999,14,0,0,0,0,0.1,10000,50
0.3308,0.32895,0.34025,1,1.02,999999,14,0,0,0,0,0.01,10000,50
0.32465,0.321,0.35435,1,1.02,999999,15,0,0,0,0,0.1,10000,50
0.33106667,0.32921666,0.33971667,1,1.02,999999,15,0,0,0,0,0.01,10000,50
0.3344,0.3111,0.3545,1,1.02,999999,16,0,0,0,0,0.1,10000,50
0.33548334,0.32783332,0.33668333,1,1.02,999999,16,0,0,0,0,0.01,10000,50
0.33343333,0.31943333,0.34713334,1,1.02,999999,17,0,0,0,0,0.1,10000,50
0.33698332,0.32903334,0.33398333,1,1.02,999999,17,0,0,0,0,0.01,10000,50
0.33163333,0.31943333,0.34893334,1,1.02,999999,18,0,0,0,0,0.1,10000,50
0.33143333,0.31948334,0.34908333,1,1.02,999999,18,0,0,0,0,0.01,10000,50
0.32515,0.32475,0.3501,1,1.02,999999,19,0,0,0,0,0.1,10000,50
0.3334,0.32425,0.34235,1,1.02,999999,19,0,0,0,0,0.01,10000,50
0.33848333,0.30803335,0.35348332,1,1.02,999999,20,0,0,0,0,0.1,10000,50
0.33723333,0.32628334,0.33648333,1,1.02,999999,20,0,0,0,0,0.01,10000,50
0.35021666,0.31931666,0.33046666,1,1.03,999999,0,0,0,0,0,0.1,10000,50
0.34375,0.32955,0.3267,1,1.03,999999,0,0,0,0,0,0.01,10000,50
0.3457,0.33185,0.32245,1,1.03,999999,1,0,0,0,0,0.1,10000,50
0.33658335,0.32418334,0.33923334,1,1.03,999999,1,0,0,0,0,0.01,10000,50
0.34193334,0.32533333,0.33273333,1,1.03,999999,2,0,0,0,0,0.1,10000,50
0.3369,0.3265,0.3366,1,1.03,999999,2,0,0,0,0,0.01,10000,50
0.343,0.32595,0.33105,1,1.03,999999,3,0,0,0,0,0.1,10000,50
0.33773333,0.32373333,0.33853334,1,1.03,999999,3,0,0,0,0,0.01,10000,50
0.34596667,0.31836668,0.33566666,1,1.03,999999,4,0,0,0,0,0.1,10000,50
0.33778334,0.32428333,0.33793333,1,1.03,999999,4,0,0,0,0,0.01,10000,50
0.34608334,0.31223333,0.34168333,1,1.03,999999,5,0,0,0,0,0.1,10000,50
0.34278333,0.32908332,0.32813334,1,1.03,999999,5,0,0,0,0,0.01,10000,50
0.34033334,0.31888333,0.34078333,1,1.03,999999,6,0,0,0,0,0.1,10000,50
0.3403,0.32725,0.33245,1,1.03,999999,6,0,0,0,0,0.01,10000,50
0.32921666,0.31941667,0.35136667,1,1.03,999999,7,0,0,0,0,0.1,10000,50
0.33643332,0.32958335,0.33398333,1,1.03,999999,7,0,0,0,0,0.01,10000,50
0.3402,0.3201,0.3397,1,1.03,999999,8,0,0,0,0,0.1,10000,50
0.33641666,0.33036667,0.33321667,1,1.03,999999,8,0,0,0,0,0.01,10000,50
0.33728334,0.32188332,0.34083334,1,1.03,999999,9,0,0,0,0,0.1,10000,50
0.34301665,0.32136667,0.33561668,1,1.03,999999,9,0,0,0,0,0.01,10000,50
0.33916667,0.32331666,0.33751667,1,1.03,999999,10,0,0,0,0,0.1,10000,50
0.34003332,0.32223332,0.33773333,1,1.03,999999,10,0,0,0,0,0.01,10000,50
0.33733332,0.31758332,0.34508333,1,1.03,999999,11,0,0,0,0,0.1,10000,50
0.33368334,0.32153332,0.34478334,1,1.03,999999,11,0,0,0,0,0.01,10000,50
0.33323333,0.31403333,0.35273334,1,1.03,999999,12,0,0,0,0,0.1,10000,50
0.33413333,0.32408333,0.34178334,1,1.03,999999,12,0,0,0,0,0.01,10000,50
0.33515,0.32435,0.3405,1,1.03,999999,13,0,0,0,0,0.1,10000,50
0.32878333,0.32538334,0.34583333,1,1.03,999999,13,0,0,0,0,0.01,10000,50
0.34108335,0.31313333,0.34578332,1,1.03,999999,14,0,0,0,0,0.1,10000,50
0.33813334,0.32518333,0.33668333,1,1.03,999999,14,0,0,0,0,0.01,10000,50
0.33243334,0.32018334,0.34738332,1,1.03,999999,15,0,0,0,0,0.1,10000,50
0.33666667,0.32651666,0.33681667,1,1.03,999999,15,0,0,0,0,0.01,10000,50
0.3382,0.32255,0.33925,1,1.03,999999,16,0,0,0,0,0.1,10000,50
0.33493334,0.32838333,0.33668333,1,1.03,999999,16,0,0,0,0,0.01,10000,50
0.33595,0.31875,0.3453,1,1.03,999999,17,0,0,0,0,0.1,10000,50
0.33443335,0.32373333,0.34183332,1,1.03,999999,17,0,0,0,0,0.01,10000,50
0.33198333,0.31338334,0.35463333,1,1.03,999999,18,0,0,0,0,0.1,10000,50
0.33586666,0.32891667,0.33521667,1,1.03,999999,18,0,0,0,0,0.01,10000,50
0.34173334,0.31053334,0.34773332,1,1.03,999999,19,0,0,0,0,0.1,10000,50
0.33303332,0.32643333,0.34053335,1,1.03,999999,19,0,0,0,0,0.01,10000,50
0.34268335,0.31258333,0.34473333,1,1.03,999999,20,0,0,0,0,0.1,10000,50
0.32796666,0.32691666,0.34511667,1,1.03,999999,20,0,0,0,0,0.01,10000,50
0.35651666,0.32066667,0.32281667,1,1.04,999999,0,0,0,0,0,0.1,10000,50
0.33593333,0.33188334,0.33218333,1,1.04,999999,0,0,0,0,0,0.01,10000,50
0.34693334,0.32228333,0.33078334,1,1.04,999999,1,0,0,0,0,0.1,10000,50
0.34441668,0.33166668,0.32391667,1,1.04,999999,1,0,0,0,0,0.01,10000,50
0.34865,0.32665,0.3247,1,1.04,999999,2,0,0,0,0,0.1,10000,50
0.34116668,0.33231667,0.32651666,1,1.04,999999,2,0,0,0,0,0.01,10000,50
0.34671667,0.31816667,0.33511665,1,1.04,999999,3,0,0,0,0,0.1,10000,50
0.33966666,0.32596666,0.33436668,1,1.04,999999,3,0,0,0,0,0.01,10000,50
0.34596667,0.31666666,0.33736667,1,1.04,999999,4,0,0,0,0,0.1,10000,50
0.34115,0.3244,0.33445,1,1.04,999999,4,0,0,0,0,0.01,10000,50
0.3488,0.31725,0.33395,1,1.04,999999,5,0,0,0,0,0.1,10000,50
0.33865,0.3276,0.33375,1,1.04,999999,5,0,0,0,0,0.01,10000,50
0.34456667,0.31841666,0.33701667,1,1.04,999999,6,0,0,0,0,0.1,10000,50
0.34388334,0.32458332,0.33153334,1,1.04,999999,6,0,0,0,0,0.01,10000,50
0.33701667,0.32386667,0.33911666,1,1.04,999999,7,0,0,0,0,0.1,10000,50
0.33723333,0.32648334,0.33628333,1,1.04,999999,7,0,0,0,0,0.01,10000,50
0.34423333,0.32268333,0.33308333,1,1.04,999999,8,0,0,0,0,0.1,10000,50
0.34711668,0.32031667,0.33256668,1,1.04,999999,8,0,0,0,0,0.01,10000,50
0.34228334,0.32053334,0.33718333,1,1.04,999999,9,0,0,0,0,0.1,10000,50
0.34373334,0.31948334,0.33678332,1,1.04,999999,9,0,0,0,0,0.01,10000,50
0.34043333,0.31768334,0.34188333,1,1.04,999999,10,0,0,0,0,0.1,10000,50
0.33926666,0.31986666,0.34086666,1,1.04,999999,10,0,0,0,0,0.01,10000,50
0.34123334,0.31953335,0.33923334,1,1.04,999999,11,0,0,0,0,0.1,10000,50
0.3409,0.32365,0.33545,1,1.04,999999,11,0,0,0,0,0.01,10000,50
0.34863332,0.31423333,0.33713335,1,1.04,999999,12,0,0,0,0,0.1,10000,50
0.34231666,0.31931666,0.33836666,1,1.04,999999,12,0,0,0,0,0.01,10000,50
0.34126666,0.31641668,0.34231666,1,1.04,999999,13,0,0,0,0,0.1,10000,50
0.35076666,0.31671667,0.33251667,1,1.04,999999,13,0,0,0,0,0.01,10000,50
0.33813334,0.31933334,0.34253332,1,1.04,999999,14,0,0,0,0,0.1,10000,50
0.33976668,0.32556668,0.33466667,1,1.04,999999,14,0,0,0,0,0.01,10000,50
0.34478334,0.30988333,0.34533334,1,1.04,999999,15,0,0,0,0,0.1,10000,50
0.34686667,0.32491666,0.32821667,1,1.04,999999,15,0,0,0,0,0.01,10000,50
0.34768334,0.30613333,0.34618333,1,1.04,999999,16,0,0,0,0,0.1,10000,50
