P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.31227776,0.29907778,0.38864446,1,1.01,999999,16,0,0,0,0,0.1,15000,500
0.30782223,0.3008889,0.39128888,1,1.01,999999,17,0,0,0,0,0.1,15000,500
0.3149222,0.30345556,0.38162223,1,1.01,999999,18,0,0,0,0,0.1,15000,500
0.31002223,0.30265555,0.38732222,1,1.01,999999,19,0,0,0,0,0.1,15000,500
0.30987778,0.2995111,0.3906111,1,1.01,999999,20,0,0,0,0,0.1,15000,500
0.34243333,0.33073333,0.32683334,2,2.01,999999,0,0,0,0,0,0.1,15000,500
0.33771113,0.3262778,0.3360111,2,2.01,999999,1,0,0,0,0,0.1,15000,500
0.33344445,0.31897777,0.34757778,2,2.01,999999,2,0,0,0,0,0.1,15000,500
0.3283889,0.32178888,0.34982222,2,2.01,999999,3,0,0,0,0,0.1,15000,500
0.32186666,0.319,0.35913333,2,2.01,999999,4,0,0,0,0,0.1,15000,500
0.32002223,0.32065555,0.35932222,2,2.01,999999,5,0,0,0,0,0.1,15000,500
0.32713333,0.3095,0.36336666,2,2.01,999999,6,0,0,0,0,0.1,15000,500
0.32558888,0.3070222,0.36738887,2,2.01,999999,7,0,0,0,0,0.1,15000,500
0.32464445,0.3105111,0.36484444,2,2.01,999999,8,0,0,0,0,0.1,15000,500
0.31991112,0.3144111,0.36567777,2,2.01,999999,9,0,0,0,0,0.1,15000,500
0.32724443,0.30244446,0.3703111,2,2.01,999999,10,0,0,0,0,0.1,15000,500
0.31853333,0.3048,0.37666667,2,2.01,999999,11,0,0,0,0,0.1,15000,500
0.31784445,0.30927777,0.37287778,2,2.01,999999,12,0,0,0,0,0.1,15000,500
0.31543332,0.3074,0.37716666,2,2.01,999999,13,0,0,0,0,0.1,15000,500
0.31427777,0.29887778,0.38684446,2,2.01,999999,14,0,0,0,0,0.1,15000,500
0.3089889,0.30602223,0.38498887,2,2.01,999999,15,0,0,0,0,0.1,15000,500
0.31423333,0.30316666,0.3826,2,2.01,999999,16,0,0,0,0,0.1,15000,500
0.31233335,0.30666667,0.381,2,2.01,999999,17,0,0,0,0,0.1,15000,500
0.31653333,0.30356666,0.3799,2,2.01,999999,18,0,0,0,0,0.1,15000,500
0.3158,0.29816666,0.38603333,2,2.01,999999,19,0,0,0,0,0.1,15000,500
0.3108111,0.30644444,0.38274443,2,2.01,999999,20,0,0,0,0,0.1,15000,500
