P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.31373334,0.3058,0.38046667,0.5,0.51,999999,12,0,0,0,0,0.1,15000,500
0.31546667,0.29686666,0.38766667,0.5,0.51,999999,13,0,0,0,0,0.1,15000,500
0.31446666,0.30166668,0.38386667,0.5,0.51,999999,14,0,0,0,0,0.1,15000,500
0.31533334,0.29986668,0.3848,0.5,0.51,999999,15,0,0,0,0,0.1,15000,500
0.31173334,0.29626667,0.392,0.5,0.51,999999,16,0,0,0,0,0.1,15000,500
0.3088,0.3028,0.3884,0.5,0.51,999999,17,0,0,0,0,0.1,15000,500
0.3112,0.2998,0.389,0.5,0.51,999999,18,0,0,0,0,0.1,15000,500
0.30673334,0.30133334,0.39193332,0.5,0.51,999999,19,0,0,0,0,0.1,15000,500
0.30406666,0.29626667,0.39966667,0.5,0.51,999999,20,0,0,0,0,0.1,15000,500
0.3396,0.33033332,0.33006668,1,1.01,999999,0,0,0,0,0,0.1,15000,500
0.33566666,0.322,0.34233335,1,1.01,999999,1,0,0,0,0,0.1,15000,500
0.33373332,0.3242,0.34206668,1,1.01,999999,2,0,0,0,0,0.1,15000,500
0.33266667,0.31573334,0.3516,1,1.01,999999,3,0,0,0,0,0.1,15000,500
0.32206666,0.31786665,0.36006665,1,1.01,999999,4,0,0,0,0,0.1,15000,500
0.318,0.315,0.367,1,1.01,999999,5,0,0,0,0,0.1,15000,500
0.31986666,0.31113333,0.369,1,1.01,999999,6,0,0,0,0,0.1,15000,500
0.32126668,0.30126667,0.37746668,1,1.01,999999,7,0,0,0,0,0.1,15000,500
0.31373334,0.31113333,0.37513334,1,1.01,999999,8,0,0,0,0,0.1,15000,500
0.31526667,0.30326667,0.38146666,1,1.01,999999,9,0,0,0,0,0.1,15000,500
0.31793332,0.2952,0.38686666,1,1.01,999999,10,0,0,0,0,0.1,15000,500
0.31393334,0.30066666,0.3854,1,1.01,999999,11,0,0,0,0,0.1,15000,500
0.30993333,0.30873334,0.38133332,1,1.01,999999,12,0,0,0,0,0.1,15000,500
0.316,0.29853332,0.38546667,1,1.01,999999,13,0,0,0,0,0.1,15000,500
0.31053334,0.30306667,0.3864,1,1.01,999999,14,0,0,0,0,0.1,15000,500
0.3164,0.29073334,0.39286667,1,1.01,999999,15,0,0,0,0,0.1,15000,500
0.30793333,0.2946,0.39746666,1,1.01,999999,16,0,0,0,0,0.1,15000,500
0.30733332,0.29686666,0.3958,1,1.01,999999,17,0,0,0,0,0.1,15000,500
0.303,0.2962,0.4008,1,1.01,999999,18,0,0,0,0,0.1,15000,500
0.30446666,0.2928,0.40273333,1,1.01,999999,19,0,0,0,0,0.1,15000,500
0.30746666,0.29533333,0.3972,1,1.01,999999,20,0,0,0,0,0.1,15000,500
0.3386,0.33146667,0.32993335,2,2.01,999999,0,0,0,0,0,0.1,15000,500
0.3318,0.3246,0.3436,2,2.01,999999,1,0,0,0,0,0.1,15000,500
0.33386666,0.31846666,0.34766668,2,2.01,999999,2,0,0,0,0,0.1,15000,500
0.32773334,0.31453332,0.35773334,2,2.01,999999,3,0,0,0,0,0.1,15000,500
0.3242,0.3126,0.3632,2,2.01,999999,4,0,0,0,0,0.1,15000,500
0.32113335,0.31006667,0.3688,2,2.01,999999,5,0,0,0,0,0.1,15000,500
0.32173333,0.3038,0.37446666,2,2.01,999999,6,0,0,0,0,0.1,15000,500
0.31046668,0.30693334,0.3826,2,2.01,999999,7,0,0,0,0,0.1,15000,500
0.3138,0.30086666,0.38533333,2,2.01,999999,8,0,0,0,0,0.1,15000,500
0.315,0.3036,0.3814,2,2.01,999999,9,0,0,0,0,0.1,15000,500
0.31493333,0.29793334,0.38713333,2,2.01,999999,10,0,0,0,0,0.1,15000,500
0.309,0.3052,0.3858,2,2.01,999999,11,0,0,0,0,0.1,15000,500
0.30833334,0.29966667,0.392,2,2.01,999999,12,0,0,0,0,0.1,15000,500
0.30406666,0.29733333,0.3986,2,2.01,999999,13,0,0,0,0,0.1,15000,500
0.3086,0.2968,0.3946,2,2.01,999999,14,0,0,0,0,0.1,15000,500
0.30633333,0.2942,0.39946666,2,2.01,999999,15,0,0,0,0,0.1,15000,500
0.30513334,0.29433334,0.40053332,2,2.01,999999,16,0,0,0,0,0.1,15000,500
0.30453333,0.29366666,0.4018,2,2.01,999999,17,0,0,0,0,0.1,15000,500
0.30373332,0.29866666,0.3976,2,2.01,999999,18,0,0,0,0,0.1,15000,500
0.30313334,0.28806666,0.4088,2,2.01,999999,19,0,0,0,0,0.1,15000,500
0.30253333,0.2918,0.40566668,2,2.01,999999,20,0,0,0,0,0.1,15000,500
