P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.323,0.2953,0.3817,1,1.02,999999,11,0,0,0,0,0.1,10000,500
0.3157,0.2959,0.3884,1,1.02,999999,11,0,0,0,0,0.01,10000,500
0.3105,0.3014,0.3881,1,1.02,999999,12,0,0,0,0,0.1,10000,500
0.3156,0.2934,0.391,1,1.02,999999,12,0,0,0,0,0.01,10000,500
0.3152,0.3007,0.3841,1,1.02,999999,13,0,0,0,0,0.1,10000,500
0.3056,0.3,0.3944,1,1.02,999999,13,0,0,0,0,0.01,10000,500
0.3264,0.289,0.3846,1,1.02,999999,14,0,0,0,0,0.1,10000,500
0.3161,0.2919,0.392,1,1.02,999999,14,0,0,0,0,0.01,10000,500
0.321,0.2932,0.3858,1,1.02,999999,15,0,0,0,0,0.1,10000,500
0.3083,0.2919,0.3998,1,1.02,999999,15,0,0,0,0,0.01,10000,500
0.3193,0.2876,0.3931,1,1.02,999999,16,0,0,0,0,0.1,10000,500
0.3123,0.2874,0.4003,1,1.02,999999,16,0,0,0,0,0.01,10000,500
0.3093,0.2959,0.3948,1,1.02,999999,17,0,0,0,0,0.1,10000,500
0.3103,0.2862,0.4035,1,1.02,999999,17,0,0,0,0,0.01,10000,500
0.3132,0.2909,0.3959,1,1.02,999999,18,0,0,0,0,0.1,10000,500
0.3154,0.2866,0.398,1,1.02,999999,18,0,0,0,0,0.01,10000,500
0.317,0.2873,0.3957,1,1.02,999999,19,0,0,0,0,0.1,10000,500
0.3069,0.2881,0.405,1,1.02,999999,19,0,0,0,0,0.01,10000,500
0.3174,0.2856,0.397,1,1.02,999999,20,0,0,0,0,0.1,10000,500
0.3093,0.2784,0.4123,1,1.02,999999,20,0,0,0,0,0.01,10000,500
0.3493,0.328,0.3227,1,1.03,999999,0,0,0,0,0,0.1,10000,500
0.353,0.3212,0.3258,1,1.03,999999,0,0,0,0,0,0.01,10000,500
0.3504,0.3159,0.3337,1,1.03,999999,1,0,0,0,0,0.1,10000,500
0.3369,0.3264,0.3367,1,1.03,999999,1,0,0,0,0,0.01,10000,500
0.3396,0.3124,0.348,1,1.03,999999,2,0,0,0,0,0.1,10000,500
0.3424,0.3105,0.3471,1,1.03,999999,2,0,0,0,0,0.01,10000,500
0.3467,0.3079,0.3454,1,1.03,999999,3,0,0,0,0,0.1,10000,500
0.338,0.3132,0.3488,1,1.03,999999,3,0,0,0,0,0.01,10000,500
0.3384,0.3116,0.35,1,1.03,999999,4,0,0,0,0,0.1,10000,500
0.3373,0.3051,0.3576,1,1.03,999999,4,0,0,0,0,0.01,10000,500
0.3336,0.3074,0.359,1,1.03,999999,5,0,0,0,0,0.1,10000,500
0.3356,0.3097,0.3547,1,1.03,999999,5,0,0,0,0,0.01,10000,500
0.3321,0.2979,0.37,1,1.03,999999,6,0,0,0,0,0.1,10000,500
0.332,0.3019,0.3661,1,1.03,999999,6,0,0,0,0,0.01,10000,500
0.3375,0.2982,0.3643,1,1.03,999999,7,0,0,0,0,0.1,10000,500
0.341,0.297,0.362,1,1.03,999999,7,0,0,0,0,0.01,10000,500
0.3339,0.2992,0.3669,1,1.03,999999,8,0,0,0,0,0.1,10000,500
0.3317,0.2971,0.3712,1,1.03,999999,8,0,0,0,0,0.01,10000,500
0.3342,0.2954,0.3704,1,1.03,999999,9,0,0,0,0,0.1,10000,500
0.319,0.2965,0.3845,1,1.03,999999,9,0,0,0,0,0.01,10000,500
0.3273,0.296,0.3767,1,1.03,999999,10,0,0,0,0,0.1,10000,500
0.3239,0.2916,0.3845,1,1.03,999999,10,0,0,0,0,0.01,10000,500
0.3351,0.2931,0.3718,1,1.03,999999,11,0,0,0,0,0.1,10000,500
0.3291,0.2956,0.3753,1,1.03,999999,11,0,0,0,0,0.01,10000,500
0.3203,0.3007,0.379,1,1.03,999999,12,0,0,0,0,0.1,10000,500
0.3268,0.2898,0.3834,1,1.03,999999,12,0,0,0,0,0.01,10000,500
0.3211,0.2954,0.3835,1,1.03,999999,13,0,0,0,0,0.1,10000,500
0.3209,0.29,0.3891,1,1.03,999999,13,0,0,0,0,0.01,10000,500
0.328,0.2866,0.3854,1,1.03,999999,14,0,0,0,0,0.1,10000,500
0.3234,0.285,0.3916,1,1.03,999999,14,0,0,0,0,0.01,10000,500
0.3275,0.2904,0.3821,1,1.03,999999,15,0,0,0,0,0.1,10000,500
0.3198,0.2779,0.4023,1,1.03,999999,15,0,0,0,0,0.01,10000,500
0.3175,0.2884,0.3941,1,1.03,999999,16,0,0,0,0,0.1,10000,500
0.3242,0.2809,0.3949,1,1.03,999999,16,0,0,0,0,0.01,10000,500
0.324,0.2857,0.3903,1,1.03,999999,17,0,0,0,0,0.1,10000,500
0.3142,0.2793,0.4065,1,1.03,999999,17,0,0,0,0,0.01,10000,500
0.3222,0.2841,0.3937,1,1.03,999999,18,0,0,0,0,0.1,10000,500
0.3123,0.285,0.4027,1,1.03,999999,18,0,0,0,0,0.01,10000,500
0.3276,0.2881,0.3843,1,1.03,999999,19,0,0,0,0,0.1,10000,500
0.3201,0.283,0.3969,1,1.03,999999,19,0,0,0,0,0.01,10000,500
0.3241,0.2883,0.3876,1,1.03,999999,20,0,0,0,0,0.1,10000,500
0.3188,0.2746,0.4066,1,1.03,999999,20,0,0,0,0,0.01,10000,500
0.3623,0.3297,0.308,1,1.04,999999,0,0,0,0,0,0.1,10000,500
0.3587,0.3267,0.3146,1,1.04,999999,0,0,0,0,0,0.01,10000,500
0.3532,0.3125,0.3343,1,1.04,999999,1,0,0,0,0,0.1,10000,500
0.3511,0.3133,0.3356,1,1.04,999999,1,0,0,0,0,0.01,10000,500
0.3474,0.3144,0.3382,1,1.04,999999,2,0,0,0,0,0.1,10000,500
0.3464,0.3114,0.3422,1,1.04,999999,2,0,0,0,0,0.01,10000,500
0.3475,0.3057,0.3468,1,1.04,999999,3,0,0,0,0,0.1,10000,500
0.3374,0.3149,0.3477,1,1.04,999999,3,0,0,0,0,0.01,10000,500
0.345,0.3031,0.3519,1,1.04,999999,4,0,0,0,0,0.1,10000,500
