P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.32361665,0.30746666,0.36891666,1,1.02,999999,9,0,0,0,0,0.1,10000,500
0.33135,0.308,0.36065,1,1.02,999999,9,0,0,0,0,0.01,10000,500
0.33298334,0.29473335,0.37228334,1,1.02,999999,10,0,0,0,0,0.1,10000,500
0.32216668,0.31376666,0.36406666,1,1.02,999999,10,0,0,0,0,0.01,10000,500
0.33021668,0.30326667,0.36651668,1,1.02,999999,11,0,0,0,0,0.1,10000,500
0.32086667,0.30631667,0.37281665,1,1.02,999999,11,0,0,0,0,0.01,10000,500
0.31645,0.30955,0.374,1,1.02,999999,12,0,0,0,0,0.1,10000,500
0.32436666,0.31461668,0.36101666,1,1.02,999999,12,0,0,0,0,0.01,10000,500
0.32845,0.29865,0.3729,1,1.02,999999,13,0,0,0,0,0.1,10000,500
0.3264,0.31035,0.36325,1,1.02,999999,13,0,0,0,0,0.01,10000,500
0.32058334,0.29808334,0.38133332,1,1.02,999999,14,0,0,0,0,0.1,10000,500
0.32261667,0.31266665,0.36471668,1,1.02,999999,14,0,0,0,0,0.01,10000,500
0.32248333,0.29738334,0.38013333,1,1.02,999999,15,0,0,0,0,0.1,10000,500
0.3219,0.30835,0.36975,1,1.02,999999,15,0,0,0,0,0.01,10000,500
0.31598333,0.29948333,0.38453335,1,1.02,999999,16,0,0,0,0,0.1,10000,500
0.3218,0.30815,0.37005,1,1.02,999999,16,0,0,0,0,0.01,10000,500
0.32,0.29765,0.38235,1,1.02,999999,17,0,0,0,0,0.1,10000,500
0.31813332,0.30378333,0.37808332,1,1.02,999999,17,0,0,0,0,0.01,10000,500
0.30825,0.29725,0.3945,1,1.02,999999,18,0,0,0,0,0.1,10000,500
0.31891668,0.30371666,0.37736666,1,1.02,999999,18,0,0,0,0,0.01,10000,500
0.3176,0.2912,0.3912,1,1.02,999999,19,0,0,0,0,0.1,10000,500
0.31895,0.30675,0.3743,1,1.02,999999,19,0,0,0,0,0.01,10000,500
0.31713334,0.30238333,0.38048333,1,1.02,999999,20,0,0,0,0,0.1,10000,500
0.32156667,0.31046668,0.36796665,1,1.02,999999,20,0,0,0,0,0.01,10000,500
0.36083335,0.31973332,0.31943333,1,1.03,999999,0,0,0,0,0,0.1,10000,500
0.35356668,0.31531668,0.33111668,1,1.03,999999,0,0,0,0,0,0.01,10000,500
0.33903334,0.32523334,0.33573332,1,1.03,999999,1,0,0,0,0,0.1,10000,500
0.34635,0.3209,0.33275,1,1.03,999999,1,0,0,0,0,0.01,10000,500
0.34653333,0.32118332,0.33228335,1,1.03,999999,2,0,0,0,0,0.1,10000,500
0.33953333,0.32038334,0.34008333,1,1.03,999999,2,0,0,0,0,0.01,10000,500
0.34221667,0.31141666,0.34636667,1,1.03,999999,3,0,0,0,0,0.1,10000,500
0.33943334,0.31208333,0.34848332,1,1.03,999999,3,0,0,0,0,0.01,10000,500
0.33893332,0.30943334,0.35163334,1,1.03,999999,4,0,0,0,0,0.1,10000,500
0.33805,0.31975,0.3422,1,1.03,999999,4,0,0,0,0,0.01,10000,500
0.34305,0.3061,0.35085,1,1.03,999999,5,0,0,0,0,0.1,10000,500
0.32941666,0.31796667,0.35261667,1,1.03,999999,5,0,0,0,0,0.01,10000,500
0.33166668,0.30531666,0.36301666,1,1.03,999999,6,0,0,0,0,0.1,10000,500
0.33563334,0.31193334,0.35243332,1,1.03,999999,6,0,0,0,0,0.01,10000,500
0.33453333,0.30483332,0.36063334,1,1.03,999999,7,0,0,0,0,0.1,10000,500
0.33746666,0.30711666,0.35541666,1,1.03,999999,7,0,0,0,0,0.01,10000,500
0.3342,0.30825,0.35755,1,1.03,999999,8,0,0,0,0,0.1,10000,500
0.33256668,0.30156666,0.36586666,1,1.03,999999,8,0,0,0,0,0.01,10000,500
0.3318,0.29385,0.37435,1,1.03,999999,9,0,0,0,0,0.1,10000,500
0.33048335,0.30428332,0.36523333,1,1.03,999999,9,0,0,0,0,0.01,10000,500
0.32813334,0.30458334,0.36728334,1,1.03,999999,10,0,0,0,0,0.1,10000,500
0.33008334,0.30213332,0.36778334,1,1.03,999999,10,0,0,0,0,0.01,10000,500
0.33223334,0.29738334,0.37038332,1,1.03,999999,11,0,0,0,0,0.1,10000,500
0.33751667,0.29901665,0.36346668,1,1.03,999999,11,0,0,0,0,0.01,10000,500
0.32855,0.30375,0.3677,1,1.03,999999,12,0,0,0,0,0.1,10000,500
0.3324,0.30685,0.36075,1,1.03,999999,12,0,0,0,0,0.01,10000,500
0.33185,0.2945,0.37365,1,1.03,999999,13,0,0,0,0,0.1,10000,500
0.32911667,0.30696666,0.36391667,1,1.03,999999,13,0,0,0,0,0.01,10000,500
0.32568333,0.29458332,0.37973332,1,1.03,999999,14,0,0,0,0,0.1,10000,500
0.3323,0.30415,0.36355,1,1.03,999999,14,0,0,0,0,0.01,10000,500
0.32403332,0.29313335,0.38283333,1,1.03,999999,15,0,0,0,0,0.1,10000,500
0.32323334,0.31048334,0.36628333,1,1.03,999999,15,0,0,0,0,0.01,10000,500
0.32203335,0.29808334,0.37988332,1,1.03,999999,16,0,0,0,0,0.1,10000,500
0.33043334,0.29933333,0.37023333,1,1.03,999999,16,0,0,0,0,0.01,10000,500
0.32345,0.2933,0.38325,1,1.03,999999,17,0,0,0,0,0.1,10000,500
0.325,0.30215,0.37285,1,1.03,999999,17,0,0,0,0,0.01,10000,500
0.32223332,0.29113334,0.38663334,1,1.03,999999,18,0,0,0,0,0.1,10000,500
0.33066666,0.29351667,0.37581667,1,1.03,999999,18,0,0,0,0,0.01,10000,500
0.32706666,0.28976667,0.38316667,1,1.03,999999,19,0,0,0,0,0.1,10000,500
0.32705,0.30165,0.3713,1,1.03,999999,19,0,0,0,0,0.01,10000,500
0.32753333,0.29058334,0.38188332,1,1.03,999999,20,0,0,0,0,0.1,10000,500
0.32631665,0.30221668,0.37146667,1,1.03,999999,20,0,0,0,0,0.01,10000,500
0.35928333,0.31553334,0.32518333,1,1.04,999999,0,0,0,0,0,0.1,10000,500
