P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.33386666,0.32236665,0.34376666,1,1.01,999999,5,0,0,0,0,0.001,10000,500
0.3224,0.32415,0.35345,1,1.01,999999,5,0,0,0,0,0.01,10000,500
0.3135,0.31645,0.37005,1,1.01,999999,5,0,0,0,0,0.05,10000,500
0.33106667,0.32091665,0.34801668,1,1.01,999999,5,0,0,0,0,0.1,10000,500
0.33083335,0.31913334,0.35003334,1,1.01,999999,5,0,0,0,0,0.2,10000,500
0.32865,0.3358,0.33555,1,1.01,999999,5,0,0,5,0,0.001,10000,500
0.32921666,0.32226667,0.34851667,1,1.01,999999,5,0,0,5,0,0.01,10000,500
0.32841668,0.31606665,0.35551667,1,1.01,999999,5,0,0,5,0,0.05,10000,500
0.32688335,0.31253332,0.36058334,1,1.01,999999,5,0,0,5,0,0.1,10000,500
0.33061665,0.32526666,0.34411666,1,1.01,999999,5,0,0,5,0,0.2,10000,500
0.338,0.3267,0.3353,1,1.01,999999,5,0,0,10,0,0.001,10000,500
0.32255,0.32075,0.3567,1,1.01,999999,5,0,0,10,0,0.01,10000,500
0.31496668,0.32041666,0.36461666,1,1.01,999999,5,0,0,10,0,0.05,10000,500
0.32516667,0.32236665,0.35246667,1,1.01,999999,5,0,0,10,0,0.1,10000,500
0.32806668,0.32111666,0.35081667,1,1.01,999999,5,0,0,10,0,0.2,10000,500
0.33268332,0.32848334,0.33883333,1,1.01,999999,10,0,0,0,0,0.001,10000,500
0.3162,0.3156,0.3682,1,1.01,999999,10,0,0,0,0,0.01,10000,500
0.3235,0.30585,0.37065,1,1.01,999999,10,0,0,0,0,0.05,10000,500
0.3193,0.30705,0.37365,1,1.01,999999,10,0,0,0,0,0.1,10000,500
0.32555,0.3224,0.35205,1,1.01,999999,10,0,0,0,0,0.2,10000,500
0.33578333,0.32998332,0.33423334,1,1.01,999999,10,0,0,5,0,0.001,10000,500
0.32225,0.31935,0.3584,1,1.01,999999,10,0,0,5,0,0.01,10000,500
0.31156668,0.31126666,0.37716666,1,1.01,999999,10,0,0,5,0,0.05,10000,500
0.32388332,0.31113333,0.36498332,1,1.01,999999,10,0,0,5,0,0.1,10000,500
0.3213,0.31715,0.36155,1,1.01,999999,10,0,0,5,0,0.2,10000,500
0.33871666,0.31926668,0.34201667,1,1.01,999999,10,0,0,10,0,0.001,10000,500
0.32535,0.3142,0.36045,1,1.01,999999,10,0,0,10,0,0.01,10000,500
0.32493332,0.30568334,0.36938334,1,1.01,999999,10,0,0,10,0,0.05,10000,500
0.31365,0.31415,0.3722,1,1.01,999999,10,0,0,10,0,0.1,10000,500
0.32566667,0.31861666,0.35571668,1,1.01,999999,10,0,0,10,0,0.2,10000,500
0.36108333,0.32553333,0.31338334,1,1.1,999999,0,0,0,0,0,0.001,10000,500
0.38076666,0.31596667,0.30326667,1,1.1,999999,0,0,0,0,0,0.01,10000,500
0.38516667,0.30851668,0.30631667,1,1.1,999999,0,0,0,0,0,0.05,10000,500
0.39491665,0.29866666,0.30641666,1,1.1,999999,0,0,0,0,0,0.1,10000,500
0.39181668,0.30746666,0.30071667,1,1.1,999999,0,0,0,0,0,0.2,10000,500
0.35516667,0.32026666,0.32456666,1,1.1,999999,0,0,0,5,0,0.001,10000,500
0.37046668,0.30996665,0.31956667,1,1.1,999999,0,0,0,5,0,0.01,10000,500
0.3865,0.30735,0.30615,1,1.1,999999,0,0,0,5,0,0.05,10000,500
0.3952,0.3015,0.3033,1,1.1,999999,0,0,0,5,0,0.1,10000,500
0.3858,0.30275,0.31145,1,1.1,999999,0,0,0,5,0,0.2,10000,500
0.34473333,0.32313332,0.33213332,1,1.1,999999,0,0,0,10,0,0.001,10000,500
0.37193334,0.31243333,0.31563333,1,1.1,999999,0,0,0,10,0,0.01,10000,500
0.38023335,0.31088334,0.30888334,1,1.1,999999,0,0,0,10,0,0.05,10000,500
0.39146668,0.30326667,0.30526668,1,1.1,999999,0,0,0,10,0,0.1,10000,500
0.38341665,0.31141666,0.30516666,1,1.1,999999,0,0,0,10,0,0.2,10000,500
0.3593,0.31925,0.32145,1,1.1,999999,5,0,0,0,0,0.001,10000,500
0.37561667,0.29376668,0.33061665,1,1.1,999999,5,0,0,0,0,0.01,10000,500
0.38425,0.2882,0.32755,1,1.1,999999,5,0,0,0,0,0.05,10000,500
0.38695,0.2875,0.32555,1,1.1,999999,5,0,0,0,0,0.1,10000,500
0.38156667,0.29391667,0.32451665,1,1.1,999999,5,0,0,0,0,0.2,10000,500
0.34905,0.32075,0.3302,1,1.1,999999,5,0,0,5,0,0.001,10000,500
0.3675,0.30255,0.32995,1,1.1,999999,5,0,0,5,0,0.01,10000,500
0.37455,0.2961,0.32935,1,1.1,999999,5,0,0,5,0,0.05,10000,500
0.39031667,0.29251668,0.31716666,1,1.1,999999,5,0,0,5,0,0.1,10000,500
0.39368334,0.29133335,0.31498334,1,1.1,999999,5,0,0,5,0,0.2,10000,500
0.35216665,0.32036668,0.32746667,1,1.1,999999,5,0,0,10,0,0.001,10000,500
0.36951667,0.30521667,0.32526666,1,1.1,999999,5,0,0,10,0,0.01,10000,500
0.3711,0.29365,0.33525,1,1.1,999999,5,0,0,10,0,0.05,10000,500
0.38191667,0.29286668,0.32521668,1,1.1,999999,5,0,0,10,0,0.1,10000,500
0.38768333,0.29253334,0.31978333,1,1.1,999999,5,0,0,10,0,0.2,10000,500
0.34925,0.32225,0.3285,1,1.1,999999,10,0,0,0,0,0.001,10000,500
0.37553334,0.28988335,0.33458334,1,1.1,999999,10,0,0,0,0,0.01,10000,500
0.37591666,0.28811666,0.33596668,1,1.1,999999,10,0,0,0,0,0.05,10000,500
0.3769,0.2758,0.3473,1,1.1,999999,10,0,0,0,0,0.1,10000,500
